0,1.5564,1.7122,1.1516,0,-1.5558,-0.51117,-5.1575
0,1.0834,1.2425,0.76871,0,-1.8959,-0.92917,-5.3929
0,1.5397,1.7076,1.2112,0,-1.3642,-0.38498,-4.7291
0,3.0365,3.1844,2.6736,0,0.15747,1.1437,-3.1253
0,4.2092,4.3275,3.8032,0,1.3783,2.3196,-1.8383
0,4.6896,4.7745,4.2867,0,1.9531,2.8584,-1.1599
0,5.0502,5.1591,4.6927,0,2.407,3.2797,-0.61841
0,5.5909,5.7271,5.2761,0,2.9547,3.8349,-0.079529
0,6.1874,6.2808,5.7963,0,3.5326,4.418,0.49725
0,6.5663,6.6247,6.1134,0,3.9508,4.7913,0.99109
0,6.9218,7.0832,6.4681,0,4.4127,5.1313,1.4996
0,7.3143,7.4947,6.8866,0,4.8758,5.562,1.976
0,7.5632,7.6741,7.114,0,5.1456,5.8715,2.2792
0,7.246,7.2627,6.8135,0,4.8049,5.5545,2.0668
0,6.6346,6.6494,6.214,0,4.2137,4.9283,1.596
0,5.9323,5.9243,5.5161,0,3.6521,4.3287,1.1405
0,4.9859,5.0108,4.5976,0,2.9084,3.5256,0.43448
0,4.0912,4.1508,3.7615,0,2.0919,2.7156,-0.28543
0,3.7982,3.8703,3.4702,0,1.7624,2.42,-0.52893
0,3.7233,3.8076,3.4267,0,1.7237,2.3847,-0.46143
0,3.5569,3.6241,3.2999,0,1.5982,2.2281,-0.58014
0,3.4048,3.459,3.1578,0,1.4549,2.0631,-0.73459
0,3.3399,3.3884,3.0767,0,1.4477,2.0195,-0.79578
0,2.9654,3.0263,2.7188,0,1.181,1.7352,-1.0652
0,2.2978,2.3555,2.0561,0,0.53094,1.1109,-1.6456
0,1.757,1.804,1.5032,0,-0.016174,0.56332,-2.0704
0,1.3458,1.3855,1.0956,0,-0.41635,0.11307,-2.405
0,1.2929,1.3188,1.0338,0,-0.46176,0.054718,-2.4878
0,1.4567,1.5106,1.2167,0,-0.29141,0.23776,-2.2962
0,1.7597,1.8414,1.5408,0,0.019562,0.56754,-1.9064
0,1.8841,1.9601,1.6448,0,0.1908,0.72791,-1.6902
0,1.8858,1.9009,1.6274,0,0.24649,0.7608,-1.6665
0,1.8066,1.7754,1.5494,0,0.2142,0.70435,-1.6728
0,1.5791,1.5452,1.3323,0,-0.072815,0.46188,-1.8128
0,1.1573,1.1868,0.96033,0,-0.38458,0.091614,-2.1479
0,1.2268,1.2472,1.024,0,-0.26843,0.14514,-2.1072
0,2.0124,1.9835,1.7366,0,0.54288,0.94098,-1.2808
0,3.1414,3.0919,2.8448,0,1.6961,2.1254,0.025146
0,3.8448,3.8531,3.6224,0,2.4943,2.9031,0.87866
0,4.086,4.0882,3.8801,0,2.7744,3.1339,1.2009
0,3.7916,3.8102,3.5735,0,2.429,2.8199,0.93774
0,3.363,3.3844,3.1573,0,2.0227,2.4653,0.61078
0,3.186,3.184,2.9879,0,1.9174,2.3382,0.53888
0,3.2155,3.1755,2.9771,0,2.0739,2.3955,0.66833
0,2.9665,2.9804,2.7596,0,1.844,2.1407,0.49991
0,2.2845,2.3171,2.1175,0,1.1634,1.4641,-0.12241
0,1.6384,1.6307,1.5013,0,0.55524,0.87518,-0.66455
0,1.3055,1.2876,1.155,0,0.26022,0.61227,-0.96698
0,1.2485,1.2749,1.1597,0,0.23203,0.56967,-0.9682
0,1.5605,1.6063,1.4796,0,0.57349,0.84531,-0.57648
0,2.0692,2.1118,1.9686,0,1.1265,1.4171,0.029724
0,2.4208,2.4348,2.3176,0,1.5044,1.8343,0.45728
0,2.3678,2.3677,2.2902,0,1.4319,1.7439,0.44028
0,1.9172,1.9142,1.833,0,1.0143,1.2641,0.022064
0,1.1395,1.1697,1.0402,0,0.3038,0.57239,-0.67059
0,0.57767,0.59387,0.47516,0,-0.22446,0.084198,-1.1394
0,0.44815,0.47345,0.35583,0,-0.36478,-0.079224,-1.2125
0,0.36212,0.392,0.29059,0,-0.37579,-0.17514,-1.2825
0,0.20831,0.23282,0.13831,0,-0.49365,-0.27753,-1.3371
0,0.047424,0.044922,-0.032532,0,-0.65689,-0.39685,-1.4206
0,0.17297,0.14667,0.06778,0,-0.53354,-0.27338,-1.2014
0,0.46338,0.43256,0.36639,0,-0.18259,0.019409,-0.88275
0,0.67542,0.68195,0.58072,0,0.074524,0.25488,-0.59216
0,0.66626,0.69693,0.60437,0,0.12677,0.29602,-0.47266
0,1.0089,1.0065,0.94522,0,0.52176,0.65994,-0.042419
0,1.5779,1.544,1.5263,0,1.1313,1.2663,0.57452
0,1.6819,1.6781,1.6353,0,1.2679,1.4041,0.77481
0,1.3013,1.3011,1.2529,0,0.87012,1.01,0.45218
0,0.9144,0.92697,0.85416,0,0.50098,0.61624,0.085968
0,0.75513,0.7814,0.70163,0,0.41254,0.5235,0.00354
0,0.69736,0.72177,0.66159,0,0.40683,0.48895,0.036102
0,0.4646,0.44196,0.42026,0,0.17899,0.25613,-0.15094
0,0.30106,0.29968,0.27371,0,0.04068,0.12704,-0.22321
0,0.4549,0.48404,0.4494,0,0.22296,0.32233,0.020813
0,0.77582,0.78738,0.76996,0,0.55261,0.63748,0.36139
0,0.73239,0.71527,0.70459,0,0.55255,0.59464,0.32089
0,0.63293,0.63608,0.60876,0,0.50116,0.52087,0.28638
0,0.64828,0.63754,0.59546,0,0.50879,0.52222,0.33902
0,0.64505,0.64584,0.60706,0,0.51172,0.56067,0.38141
0,0.61691,0.63187,0.6109,0,0.51099,0.54712,0.38617
0,0.62177,0.62204,0.612,0,0.55878,0.57803,0.44672
0,0.68393,0.66776,0.66046,0,0.63959,0.64639,0.56818
0,0.66025,0.66534,0.64526,6.1035e-05,0.59808,0.60931,0.58231
0,0.66437,0.6727,0.65274,-6.1035e-05,0.59509,0.6051,0.58633
